Unnamed: 0,Unnamed: 0.1,Date,Price,Open,High,Low,Vol,Change,prev_change,day,month,year,weekday,quarter,change_class,kfold
1171,1172,2011-05-05,12584.0,12720.0,12760.0,12504.0,177.0,-1.1,0.43,5,5,2011,3,2,0,2
1172,1173,2011-05-04,12720.0,12810.0,12856.0,12630.0,193.8,-0.66,-1.1,4,5,2011,2,2,0,2
1173,1174,2011-05-03,12810.0,12810.0,12890.0,12700.0,191.5,0.0,-0.66,3,5,2011,1,2,0,2
1174,1175,2011-05-02,12810.0,12810.0,12930.0,12750.0,151.0,-0.02,0.0,2,5,2011,0,2,0,2
1175,1176,2011-04-29,12810.0,12760.0,12890.0,12710.0,378.5,0.37,-0.02,29,4,2011,4,2,0,2
1176,1177,2011-04-28,12760.0,12690.0,12810.0,12616.0,148.8,0.57,0.37,28,4,2011,3,2,0,2
1177,1178,2011-04-27,12690.0,12590.0,12730.0,12520.0,160.5,0.76,0.57,27,4,2011,2,2,0,2
1178,1179,2011-04-26,12590.0,12480.0,12660.0,12450.0,184.0,0.93,0.76,26,4,2011,1,2,0,2
1179,1180,2011-04-25,12480.0,12504.0,12540.0,12400.0,128.6,-0.21,0.93,25,4,2011,0,2,0,2
1180,1181,2011-04-21,12504.0,12456.0,12560.0,12376.0,166.6,0.42,-0.21,21,4,2011,3,2,0,2
1181,1182,2011-04-20,12456.0,12280.0,12530.0,12280.0,203.9,1.52,0.42,20,4,2011,2,2,1,2
1182,1183,2011-04-19,12264.0,12200.0,12320.0,12160.0,149.9,0.53,1.52,19,4,2011,1,2,0,2
1183,1184,2011-04-18,12200.0,12340.0,12340.0,12100.0,190.2,-1.14,0.53,18,4,2011,0,2,0,2
1184,1185,2011-04-15,12344.0,12290.0,12400.0,12240.0,234.8,0.46,-1.14,15,4,2011,4,2,0,2
1185,1186,2011-04-14,12290.0,12270.0,12340.0,12136.0,140.6,0.12,0.46,14,4,2011,3,2,0,2
1186,1187,2011-04-13,12270.0,12264.0,12376.0,12200.0,118.94,0.06,0.12,13,4,2011,2,2,0,2
1187,1188,2011-04-12,12264.0,12380.0,12380.0,12184.0,137.2,-0.95,0.06,12,4,2011,1,2,0,2
1188,1189,2011-04-11,12380.0,12380.0,12480.0,12320.0,109.94,0.01,-0.95,11,4,2011,0,2,0,2
1189,1190,2011-04-08,12380.0,12410.0,12470.0,12310.0,122.8,-0.24,0.01,8,4,2011,4,2,0,2
1190,1191,2011-04-07,12410.0,12424.0,12470.0,12300.0,158.6,-0.14,-0.24,7,4,2011,3,2,0,2
1191,1192,2011-04-06,12424.0,12380.0,12500.0,12344.0,182.4,0.27,-0.14,6,4,2011,2,2,0,2
1192,1193,2011-04-05,12390.0,12400.0,12470.0,12320.0,142.4,-0.05,0.27,5,4,2011,1,2,0,2
1193,1194,2011-04-04,12400.0,12376.0,12450.0,12330.0,114.7,0.19,-0.05,4,4,2011,0,2,0,2
1194,1195,2011-04-01,12376.0,12320.0,12456.0,12300.0,147.6,0.46,0.19,1,4,2011,4,2,0,2
1195,1196,2011-03-31,12320.0,12350.0,12424.0,12280.0,186.1,-0.25,0.46,31,3,2011,3,1,0,2
1196,1197,2011-03-30,12350.0,12280.0,12420.0,12270.0,140.4,0.58,-0.25,30,3,2011,2,1,0,2
1197,1198,2011-03-29,12280.0,12190.0,12310.0,12140.0,129.0,0.67,0.58,29,3,2011,1,1,0,2
1198,1199,2011-03-28,12200.0,12220.0,12270.0,12200.0,123.06,-0.19,0.67,28,3,2011,0,1,0,2
1199,1200,2011-03-25,12220.0,12170.0,12290.0,12140.0,129.8,0.41,-0.19,25,3,2011,4,1,0,2
1200,1201,2011-03-24,12170.0,12090.0,12220.0,12060.0,131.6,0.7,0.41,24,3,2011,3,1,0,2
1201,1202,2011-03-23,12090.0,12020.0,12130.0,11940.0,134.0,0.56,0.7,23,3,2011,2,1,0,2
1202,1203,2011-03-22,12020.0,12040.0,12100.0,11970.0,115.7,-0.15,0.56,22,3,2011,1,1,0,2
1203,1204,2011-03-21,12040.0,11864.0,12120.0,11864.0,143.4,1.5,-0.15,21,3,2011,0,1,1,2
1204,1205,2011-03-18,11860.0,11780.0,11970.0,11780.0,355.0,0.71,1.5,18,3,2011,4,1,0,2
1205,1206,2011-03-17,11780.0,11620.0,11840.0,11620.0,182.2,1.39,0.71,17,3,2011,3,1,1,2
1206,1207,2011-03-16,11620.0,11860.0,11864.0,11550.0,254.1,-2.04,1.39,16,3,2011,2,1,0,2
1207,1208,2011-03-15,11860.0,11990.0,11990.0,11650.0,221.9,-1.15,-2.04,15,3,2011,1,1,0,2
1208,1209,2011-03-14,11990.0,12040.0,12056.0,11870.0,163.0,-0.43,-1.15,14,3,2011,0,1,0,2
1209,1210,2011-03-11,12050.0,11976.0,12090.0,11940.0,143.6,0.5,-0.43,11,3,2011,4,1,0,2
1210,1211,2011-03-10,11980.0,12210.0,12210.0,11930.0,180.6,-1.87,0.5,10,3,2011,3,1,0,2
1211,1212,2011-03-09,12216.0,12210.0,12296.0,12104.0,128.4,-0.01,-1.87,9,3,2011,2,1,0,2
1212,1213,2011-03-08,12216.0,12090.0,12280.0,12040.0,158.6,1.03,-0.01,8,3,2011,1,1,1,2
1213,1214,2011-03-07,12090.0,12170.0,12270.0,12024.0,176.2,-0.66,1.03,7,3,2011,0,1,0,2
1214,1215,2011-03-04,12170.0,12260.0,12300.0,12056.0,166.8,-0.72,-0.66,4,3,2011,4,1,0,2
1215,1216,2011-03-03,12260.0,12070.0,12320.0,12070.0,157.9,1.59,-0.72,3,3,2011,3,1,1,2
1216,1217,2011-03-02,12060.0,12056.0,12150.0,11970.0,147.2,0.07,1.59,2,3,2011,2,1,0,2
1217,1218,2011-03-01,12056.0,12220.0,12300.0,12030.0,183.2,-1.38,0.07,1,3,2011,1,1,0,2
1218,1219,2011-02-28,12220.0,12130.0,12296.0,12110.0,199.5,0.79,-1.38,28,2,2011,0,1,0,2
1219,1220,2011-02-25,12130.0,12060.0,12200.0,12040.0,147.5,0.51,0.79,25,2,2011,4,1,0,2
1220,1221,2011-02-24,12070.0,12104.0,12200.0,11960.0,190.9,-0.31,0.51,24,2,2011,3,1,0,2
1221,1222,2011-02-23,12104.0,12210.0,12290.0,12010.0,213.5,-0.88,-0.31,23,2,2011,2,1,0,2
1222,1223,2011-02-22,12216.0,12390.0,12390.0,12140.0,201.9,-1.44,-0.88,22,2,2011,1,1,0,2
1223,1224,2011-02-18,12390.0,12320.0,12420.0,12264.0,230.0,0.84,-1.44,18,2,2011,4,1,0,2
1224,1225,2011-02-16,12290.0,12216.0,12340.0,12190.0,146.2,0.5,0.84,16,2,2011,2,1,0,2
1225,1226,2011-02-15,12220.0,12264.0,12296.0,12140.0,142.6,-0.34,0.5,15,2,2011,1,1,0,2
1226,1227,2011-02-14,12270.0,12264.0,12330.0,12184.0,146.4,-0.04,-0.34,14,2,2011,0,1,0,2
1227,1228,2011-02-11,12270.0,12220.0,12330.0,12136.0,184.2,0.36,-0.04,11,2,2011,4,1,0,2
1228,1229,2011-02-10,12230.0,12240.0,12290.0,12104.0,274.5,-0.09,0.36,10,2,2011,3,1,0,2
1229,1230,2011-02-09,12240.0,12230.0,12300.0,12136.0,162.9,0.06,-0.09,9,2,2011,2,1,0,2
1230,1231,2011-02-08,12230.0,12150.0,12260.0,12110.0,126.6,0.59,0.06,8,2,2011,1,1,0,2
1231,1232,2011-02-07,12160.0,12100.0,12216.0,12000.0,133.0,0.57,0.59,7,2,2011,0,1,0,2
1232,1233,2011-02-04,12100.0,12060.0,12130.0,12000.0,121.75,0.25,0.57,4,2,2011,4,1,0,2
1233,1234,2011-02-03,12060.0,12040.0,12104.0,11960.0,143.8,0.17,0.25,3,2,2011,3,1,0,2
1234,1235,2011-02-02,12040.0,12040.0,12104.0,11960.0,143.5,0.02,0.17,2,2,2011,2,1,0,2
1235,1236,2011-02-01,12040.0,11896.0,12080.0,11896.0,180.9,1.25,0.02,1,2,2011,1,1,1,2
1236,1237,2011-01-31,11890.0,11820.0,11950.0,11736.0,206.6,0.58,1.25,31,1,2011,0,1,0,2
1237,1238,2011-01-28,11820.0,11990.0,12050.0,11780.0,214.1,-1.39,0.58,28,1,2011,4,1,0,2
1238,1239,2011-01-27,11990.0,11980.0,12060.0,11900.0,167.8,0.04,-1.39,27,1,2011,3,1,0,2
1239,1240,2011-01-26,11980.0,11976.0,12070.0,11900.0,168.4,0.07,0.04,26,1,2011,2,1,0,2
1240,1241,2011-01-25,11976.0,11976.0,12070.0,11840.0,192.0,-0.03,0.07,25,1,2011,1,1,0,2
1241,1242,2011-01-24,11980.0,11870.0,12024.0,11820.0,184.0,0.92,-0.03,24,1,2011,0,1,0,2
1242,1243,2011-01-21,11870.0,11820.0,11960.0,11800.0,249.5,0.41,0.92,21,1,2011,4,1,0,2
1243,1244,2011-01-20,11820.0,11820.0,11890.0,11704.0,180.8,-0.02,0.41,20,1,2011,3,1,0,2
1244,1245,2011-01-19,11820.0,11830.0,11920.0,11740.0,166.2,-0.11,-0.02,19,1,2011,2,1,0,2
1245,1246,2011-01-18,11840.0,11784.0,11910.0,11740.0,203.4,0.43,-0.11,18,1,2011,1,1,0,2
1246,1247,2011-01-14,11784.0,11736.0,11820.0,11656.0,200.8,0.47,0.43,14,1,2011,4,1,0,2
1247,1248,2011-01-13,11730.0,11750.0,11800.0,11660.0,161.6,-0.2,0.47,13,1,2011,3,1,0,2
1248,1249,2011-01-12,11750.0,11670.0,11816.0,11670.0,145.0,0.72,-0.2,12,1,2011,2,1,0,2
1249,1250,2011-01-11,11670.0,11640.0,11760.0,11600.0,157.5,0.3,0.72,11,1,2011,1,1,0,2
1250,1251,2011-01-10,11640.0,11670.0,11700.0,11544.0,150.4,-0.32,0.3,10,1,2011,0,1,0,2
1251,1252,2011-01-07,11670.0,11700.0,11760.0,11576.0,188.8,-0.19,-0.32,7,1,2011,4,1,0,2
1252,1253,2011-01-06,11700.0,11720.0,11790.0,11620.0,193.1,-0.22,-0.19,6,1,2011,3,1,0,2
1253,1254,2011-01-05,11720.0,11690.0,11780.0,11610.0,170.0,0.27,-0.22,5,1,2011,2,1,0,2
1254,1255,2011-01-04,11690.0,11670.0,11770.0,11580.0,178.6,0.18,0.27,4,1,2011,1,1,0,2
1255,1256,2011-01-03,11670.0,11576.0,11750.0,11576.0,203.4,0.81,0.18,3,1,2011,0,1,0,2
1256,1257,2010-12-31,11576.0,11570.0,11620.0,11510.0,93.3,0.07,0.81,31,12,2010,4,4,0,2
1257,1258,2010-12-30,11570.0,11580.0,11620.0,11540.0,76.8,-0.14,0.07,30,12,2010,3,4,0,2
1258,1259,2010-12-29,11580.0,11576.0,11656.0,11560.0,77.8,0.09,-0.14,29,12,2010,2,4,0,2
1259,1260,2010-12-28,11576.0,11550.0,11624.0,11510.0,114.1,0.18,0.09,28,12,2010,1,4,0,2
1260,1261,2010-12-27,11550.0,11576.0,11600.0,11480.0,76.8,-0.16,0.18,27,12,2010,0,4,0,2
1261,1262,2010-12-23,11576.0,11560.0,11620.0,11510.0,100.8,0.12,-0.16,23,12,2010,3,4,0,2
1262,1263,2010-12-22,11560.0,11540.0,11600.0,11490.0,122.06,0.23,0.12,22,12,2010,2,4,0,2
1263,1264,2010-12-21,11540.0,11480.0,11580.0,11460.0,119.44,0.48,0.23,21,12,2010,1,4,0,2
1264,1265,2010-12-20,11480.0,11490.0,11560.0,11416.0,125.4,-0.12,0.48,20,12,2010,0,4,0,2
1265,1266,2010-12-17,11490.0,11496.0,11544.0,11420.0,358.2,-0.06,-0.12,17,12,2010,4,4,0,2
1266,1267,2010-12-16,11496.0,11460.0,11550.0,11390.0,163.0,0.36,-0.06,16,12,2010,3,4,0,2
1267,1268,2010-12-15,11460.0,11470.0,11550.0,11416.0,189.6,-0.17,0.36,15,12,2010,2,4,0,2
1268,1269,2010-12-14,11480.0,11430.0,11544.0,11390.0,149.9,0.42,-0.17,14,12,2010,1,4,0,2
1269,1270,2010-12-13,11430.0,11410.0,11510.0,11370.0,151.2,0.16,0.42,13,12,2010,0,4,0,2
1270,1271,2010-12-10,11410.0,11370.0,11450.0,11330.0,151.9,0.35,0.16,10,12,2010,4,4,0,2
1271,1272,2010-12-09,11370.0,11370.0,11450.0,11300.0,168.0,-0.02,0.35,9,12,2010,3,4,0,2
1272,1273,2010-12-08,11380.0,11350.0,11440.0,11280.0,152.5,0.12,-0.02,8,12,2010,2,4,0,2
1273,1274,2010-12-07,11360.0,11360.0,11500.0,11330.0,175.8,-0.03,0.12,7,12,2010,1,4,0,2
1274,1275,2010-12-06,11360.0,11384.0,11420.0,11310.0,122.7,-0.17,-0.03,6,12,2010,0,4,0,2
1275,1276,2010-12-03,11384.0,11360.0,11410.0,11280.0,149.5,0.17,-0.17,3,12,2010,4,4,0,2
1276,1277,2010-12-02,11360.0,11256.0,11410.0,11240.0,212.1,0.95,0.17,2,12,2010,3,4,0,2
1277,1278,2010-12-01,11256.0,11010.0,11300.0,11010.0,202.5,2.27,0.95,1,12,2010,2,4,1,2
1278,1279,2010-11-30,11010.0,11050.0,11080.0,10920.0,233.8,-0.42,2.27,30,11,2010,1,4,0,2
1279,1280,2010-11-29,11060.0,11080.0,11096.0,10904.0,151.5,-0.36,-0.42,29,11,2010,0,4,0,2
1280,1281,2010-11-26,11090.0,11180.0,11180.0,11050.0,68.4,-0.85,-0.36,26,11,2010,4,4,0,2
1281,1282,2010-11-24,11180.0,11040.0,11224.0,11040.0,138.2,1.37,-0.85,24,11,2010,2,4,1,2
1282,1283,2010-11-23,11040.0,11176.0,11176.0,10970.0,192.9,-1.27,1.37,23,11,2010,1,4,0,2
1283,1284,2010-11-22,11176.0,11200.0,11220.0,11050.0,152.9,-0.22,-1.27,22,11,2010,0,4,0,2
1284,1285,2010-11-19,11200.0,11180.0,11240.0,11096.0,219.4,0.2,-0.22,19,11,2010,4,4,0,2
1285,1286,2010-11-18,11180.0,11010.0,11230.0,11010.0,171.8,1.57,0.2,18,11,2010,3,4,1,2
1286,1287,2010-11-17,11010.0,11016.0,11090.0,10940.0,160.2,-0.14,1.57,17,11,2010,2,4,0,2
1287,1288,2010-11-16,11020.0,11190.0,11190.0,10950.0,254.5,-1.59,-0.14,16,11,2010,1,4,0,2
1288,1289,2010-11-15,11200.0,11190.0,11310.0,11150.0,155.6,0.08,-1.59,15,11,2010,0,4,0,2
1289,1290,2010-11-12,11190.0,11280.0,11304.0,11110.0,217.6,-0.8,0.08,12,11,2010,4,4,0,2
1290,1291,2010-11-11,11280.0,11330.0,11350.0,11176.0,296.8,-0.65,-0.8,11,11,2010,3,4,0,2
1291,1292,2010-11-10,11360.0,11340.0,11390.0,11240.0,164.1,0.09,-0.65,10,11,2010,2,4,0,2
1292,1293,2010-11-09,11340.0,11400.0,11460.0,11300.0,161.9,-0.53,0.09,9,11,2010,1,4,0,2
1293,1294,2010-11-08,11410.0,11440.0,11460.0,11330.0,144.0,-0.33,-0.53,8,11,2010,0,4,0,2
1294,1295,2010-11-05,11450.0,11430.0,11500.0,11336.0,211.6,0.08,-0.33,5,11,2010,4,4,0,2
1295,1296,2010-11-04,11430.0,11220.0,11480.0,11220.0,234.6,1.96,0.08,4,11,2010,3,4,1,2
1296,1297,2010-11-03,11220.0,11180.0,11260.0,11090.0,177.6,0.24,1.96,3,11,2010,2,4,0,2
1297,1298,2010-11-02,11190.0,11130.0,11260.0,11130.0,150.4,0.58,0.24,2,11,2010,1,4,0,2
1298,1299,2010-11-01,11130.0,11120.0,11256.0,11060.0,150.1,0.06,0.58,1,11,2010,0,4,0,2
1299,1300,2010-10-29,11120.0,11120.0,11176.0,11030.0,189.6,0.04,0.06,29,10,2010,4,4,0,2
1300,1301,2010-10-28,11110.0,11130.0,11220.0,11030.0,156.2,-0.11,0.04,28,10,2010,3,4,0,2
1301,1302,2010-10-27,11130.0,11170.0,11176.0,10984.0,167.1,-0.39,-0.11,27,10,2010,2,4,0,2
1302,1303,2010-10-26,11170.0,11160.0,11224.0,11060.0,159.0,0.05,-0.39,26,10,2010,1,4,0,2
1303,1304,2010-10-25,11170.0,11140.0,11260.0,11130.0,168.1,0.28,0.05,25,10,2010,0,4,0,2
1304,1305,2010-10-22,11140.0,11144.0,11190.0,11070.0,104.56,-0.13,0.28,22,10,2010,4,4,0,2
1305,1306,2010-10-21,11144.0,11100.0,11250.0,11040.0,178.0,0.35,-0.13,21,10,2010,3,4,0,2
1306,1307,2010-10-20,11100.0,10980.0,11176.0,10970.0,220.1,1.18,0.35,20,10,2010,2,4,1,2
1307,1308,2010-10-19,10980.0,11140.0,11140.0,10900.0,247.6,-1.48,1.18,19,10,2010,1,4,0,2
1308,1309,2010-10-18,11144.0,11064.0,11180.0,11020.0,190.2,0.73,-1.48,18,10,2010,0,4,0,2
1309,1310,2010-10-15,11064.0,11096.0,11176.0,10984.0,319.2,-0.31,0.73,15,10,2010,4,4,0,2
1310,1311,2010-10-14,11096.0,11096.0,11150.0,11000.0,196.1,0.01,-0.31,14,10,2010,3,4,0,2
1311,1312,2010-10-13,11096.0,11020.0,11180.0,11016.0,224.9,0.69,0.01,13,10,2010,2,4,0,2
1312,1313,2010-10-12,11020.0,11010.0,11064.0,10890.0,155.1,0.09,0.69,12,10,2010,1,4,0,2
1313,1314,2010-10-11,11010.0,11010.0,11070.0,10960.0,114.8,0.04,0.09,11,10,2010,0,4,0,2
1314,1315,2010-10-08,11010.0,10950.0,11060.0,10904.0,152.2,0.53,0.04,8,10,2010,4,4,0,2
1315,1316,2010-10-07,10950.0,10970.0,11030.0,10880.0,141.9,-0.17,0.53,7,10,2010,3,4,0,2
1316,1317,2010-10-06,10970.0,10936.0,11016.0,10880.0,163.5,0.21,-0.17,6,10,2010,2,4,0,2
1317,1318,2010-10-05,10940.0,10750.0,10984.0,10750.0,216.2,1.8,0.21,5,10,2010,1,4,1,2
1318,1319,2010-10-04,10750.0,10830.0,10870.0,10680.0,160.4,-0.72,1.8,4,10,2010,0,4,0,2
1319,1320,2010-10-01,10830.0,10790.0,10904.0,10760.0,161.9,0.39,-0.72,1,10,2010,4,4,0,2
1320,1321,2010-09-30,10790.0,10830.0,10960.0,10740.0,214.5,-0.44,0.39,30,9,2010,3,3,0,2
1321,1322,2010-09-29,10830.0,10856.0,10904.0,10760.0,158.9,-0.21,-0.44,29,9,2010,2,3,0,2
1322,1323,2010-09-28,10856.0,10810.0,10904.0,10710.0,167.1,0.43,-0.21,28,9,2010,1,3,0,2
1323,1324,2010-09-27,10820.0,10860.0,10904.0,10776.0,143.9,-0.44,0.43,27,9,2010,0,3,0,2
1324,1325,2010-09-24,10860.0,10664.0,10900.0,10664.0,179.2,1.86,-0.44,24,9,2010,4,3,1,2
1325,1326,2010-09-23,10664.0,10740.0,10776.0,10610.0,156.9,-0.72,1.86,23,9,2010,3,3,0,2
1326,1327,2010-09-22,10740.0,10760.0,10830.0,10680.0,168.6,-0.2,-0.72,22,9,2010,2,3,0,2
1327,1328,2010-09-21,10760.0,10750.0,10850.0,10670.0,186.8,0.07,-0.2,21,9,2010,1,3,0,2
1328,1329,2010-09-20,10750.0,10610.0,10780.0,10590.0,157.1,1.37,0.07,20,9,2010,0,3,1,2
1329,1330,2010-09-17,10610.0,10590.0,10690.0,10530.0,367.2,0.12,1.37,17,9,2010,4,3,0,2
1330,1331,2010-09-16,10590.0,10570.0,10620.0,10500.0,170.2,0.21,0.12,16,9,2010,3,3,0,2
1331,1332,2010-09-15,10580.0,10530.0,10610.0,10456.0,167.4,0.44,0.21,15,9,2010,2,3,0,2
1332,1333,2010-09-14,10530.0,10540.0,10620.0,10460.0,192.4,-0.17,0.44,14,9,2010,1,3,0,2
1333,1334,2010-09-13,10540.0,10456.0,10610.0,10456.0,190.8,0.78,-0.17,13,9,2010,0,3,0,2
1334,1335,2010-09-10,10460.0,10420.0,10504.0,10376.0,140.4,0.46,0.78,10,9,2010,4,3,0,2
1335,1336,2010-09-09,10420.0,10390.0,10510.0,10360.0,163.6,0.27,0.46,9,9,2010,3,3,0,2
1336,1337,2010-09-08,10380.0,10340.0,10460.0,10320.0,166.8,0.45,0.27,8,9,2010,2,3,0,2
1337,1338,2010-09-07,10344.0,10450.0,10450.0,10300.0,149.0,-1.03,0.45,7,9,2010,1,3,0,2
1338,1339,2010-09-03,10450.0,10320.0,10490.0,10320.0,168.6,1.24,-1.03,3,9,2010,4,3,1,2
1339,1340,2010-09-02,10320.0,10270.0,10350.0,10210.0,149.9,0.49,1.24,2,9,2010,3,3,0,2
1340,1341,2010-09-01,10270.0,10020.0,10300.0,10020.0,205.8,2.54,0.49,1,9,2010,2,3,1,2
1341,1342,2010-08-31,10020.0,10010.0,10104.0,9910.0,255.4,0.05,2.54,31,8,2010,1,3,0,2
1342,1343,2010-08-30,10010.0,10140.0,10170.0,10010.0,150.5,-1.39,0.05,30,8,2010,0,3,0,2
1343,1344,2010-08-27,10150.0,9980.0,10180.0,9930.0,207.8,1.65,-1.39,27,8,2010,4,3,1,2
1344,1345,2010-08-26,9980.0,10056.0,10136.0,9960.0,176.4,-0.74,1.65,26,8,2010,3,3,0,2
1345,1346,2010-08-25,10060.0,10040.0,10104.0,9930.0,183.9,0.2,-0.74,25,8,2010,2,3,0,2
1346,1347,2010-08-24,10040.0,10170.0,10170.0,9976.0,223.6,-1.32,0.2,24,8,2010,1,3,0,2
1347,1348,2010-08-23,10180.0,10216.0,10330.0,10140.0,173.0,-0.38,-1.32,23,8,2010,0,3,0,2
1348,1349,2010-08-20,10216.0,10270.0,10280.0,10130.0,251.1,-0.56,-0.38,20,8,2010,4,3,0,2
1349,1350,2010-08-19,10270.0,10410.0,10420.0,10200.0,227.8,-1.39,-0.56,19,8,2010,3,3,0,2
1350,1351,2010-08-18,10420.0,10400.0,10490.0,10310.0,168.5,0.09,-1.39,18,8,2010,2,3,0,2
1351,1352,2010-08-17,10410.0,10296.0,10504.0,10296.0,191.4,1.01,0.09,17,8,2010,1,3,1,2
1352,1353,2010-08-16,10300.0,10300.0,10350.0,10190.0,146.0,-0.01,1.01,16,8,2010,0,3,0,2
1353,1354,2010-08-13,10300.0,10320.0,10380.0,10260.0,151.6,-0.16,-0.01,13,8,2010,4,3,0,2
1354,1355,2010-08-12,10320.0,10360.0,10390.0,10220.0,221.0,-0.57,-0.16,12,8,2010,3,3,0,2
1355,1356,2010-08-11,10376.0,10630.0,10630.0,10340.0,219.4,-2.49,-0.57,11,8,2010,2,3,0,2
1356,1357,2010-08-10,10650.0,10696.0,10720.0,10520.0,203.5,-0.51,-2.49,10,8,2010,1,3,0,2
1357,1358,2010-08-09,10696.0,10660.0,10750.0,10616.0,166.4,0.42,-0.51,9,8,2010,0,3,0,2
1358,1359,2010-08-06,10660.0,10670.0,10690.0,10490.0,154.9,-0.2,0.42,6,8,2010,4,3,0,2
1359,1360,2010-08-05,10670.0,10680.0,10710.0,10570.0,139.6,-0.05,-0.2,5,8,2010,3,3,0,2
1360,1361,2010-08-04,10680.0,10630.0,10740.0,10584.0,173.4,0.41,-0.05,4,8,2010,2,3,0,2
1361,1362,2010-08-03,10640.0,10670.0,10710.0,10570.0,164.9,-0.36,0.41,3,8,2010,1,3,0,2
1362,1363,2010-08-02,10670.0,10470.0,10710.0,10470.0,167.6,1.99,-0.36,2,8,2010,0,3,1,2
1363,1364,2010-07-30,10460.0,10460.0,10530.0,10330.0,208.1,-0.01,1.99,30,7,2010,4,3,0,2
1364,1365,2010-07-29,10460.0,10500.0,10610.0,10380.0,202.1,-0.29,-0.01,29,7,2010,3,3,0,2
1365,1366,2010-07-28,10500.0,10536.0,10584.0,10450.0,162.1,-0.38,-0.29,28,7,2010,2,3,0,2
1366,1367,2010-07-27,10536.0,10530.0,10630.0,10460.0,180.5,0.12,-0.38,27,7,2010,1,3,0,2
1367,1368,2010-07-26,10530.0,10424.0,10540.0,10390.0,178.9,0.97,0.12,26,7,2010,0,3,0,2
1368,1369,2010-07-23,10424.0,10320.0,10460.0,10240.0,200.0,0.99,0.97,23,7,2010,4,3,0,2
1369,1370,2010-07-22,10320.0,10120.0,10390.0,10120.0,202.2,1.99,0.99,22,7,2010,3,3,1,2
1370,1371,2010-07-21,10120.0,10220.0,10310.0,10056.0,203.9,-1.07,1.99,21,7,2010,2,3,0,2
1371,1372,2010-07-20,10230.0,10150.0,10250.0,9976.0,194.4,0.74,-1.07,20,7,2010,1,3,0,2
1372,1373,2010-07-19,10150.0,10100.0,10216.0,10050.0,177.0,0.56,0.74,19,7,2010,0,3,0,2
1373,1374,2010-07-16,10100.0,10360.0,10360.0,10070.0,335.0,-2.52,0.56,16,7,2010,4,3,0,2
1374,1375,2010-07-15,10360.0,10370.0,10410.0,10216.0,210.0,-0.07,-2.52,15,7,2010,3,3,0,2
1375,1376,2010-07-14,10370.0,10370.0,10424.0,10264.0,208.5,0.04,-0.07,14,7,2010,2,3,0,2
1376,1377,2010-07-13,10360.0,10216.0,10440.0,10216.0,179.0,1.44,0.04,13,7,2010,1,3,1,2
1377,1378,2010-07-12,10216.0,10200.0,10264.0,10120.0,131.5,0.18,1.44,12,7,2010,0,3,0,2
1378,1379,2010-07-09,10200.0,10136.0,10220.0,10080.0,134.9,0.58,0.18,9,7,2010,4,3,0,2
1379,1380,2010-07-08,10136.0,10020.0,10180.0,9980.0,192.2,1.2,0.58,8,7,2010,3,3,1,2
1380,1381,2010-07-07,10020.0,9736.0,10030.0,9720.0,219.5,2.82,1.2,7,7,2010,2,3,1,2
1381,1382,2010-07-06,9740.0,9690.0,9880.0,9650.0,216.8,0.59,2.82,6,7,2010,1,3,0,2
1382,1383,2010-07-02,9690.0,9736.0,9800.0,9600.0,199.6,-0.47,0.59,2,7,2010,4,3,0,2
1383,1384,2010-07-01,9736.0,9780.0,9830.0,9600.0,262.8,-0.42,-0.47,1,7,2010,3,3,0,2
1384,1385,2010-06-30,9780.0,9870.0,9950.0,9740.0,235.1,-0.98,-0.42,30,6,2010,2,2,0,2
1385,1386,2010-06-29,9870.0,10136.0,10136.0,9784.0,290.5,-2.65,-0.98,29,6,2010,1,2,0,2
1386,1387,2010-06-28,10136.0,10140.0,10250.0,10070.0,164.1,-0.05,-2.65,28,6,2010,0,2,0,2
1387,1388,2010-06-25,10140.0,10150.0,10264.0,10040.0,434.5,-0.09,-0.05,25,6,2010,4,2,0,2
1388,1389,2010-06-24,10150.0,10296.0,10310.0,10110.0,244.5,-1.41,-0.09,24,6,2010,3,2,0,2
1389,1390,2010-06-23,10296.0,10296.0,10390.0,10190.0,195.1,0.05,-1.41,23,6,2010,2,2,0,2
1390,1391,2010-06-22,10296.0,10440.0,10530.0,10280.0,175.8,-1.43,0.05,22,6,2010,1,2,0,2
1391,1392,2010-06-21,10440.0,10456.0,10620.0,10380.0,165.2,-0.08,-1.43,21,6,2010,0,2,0,2
1392,1393,2010-06-18,10450.0,10430.0,10510.0,10376.0,338.0,0.16,-0.08,18,6,2010,4,2,0,2
1393,1394,2010-06-17,10430.0,10410.0,10480.0,10296.0,181.1,0.24,0.16,17,6,2010,3,2,0,2
1394,1395,2010-06-16,10410.0,10410.0,10456.0,10290.0,165.8,0.05,0.24,16,6,2010,2,2,0,2
1395,1396,2010-06-15,10410.0,10190.0,10420.0,10190.0,203.1,2.1,0.05,15,6,2010,1,2,1,2
1396,1397,2010-06-14,10190.0,10210.0,10350.0,10180.0,177.9,-0.2,2.1,14,6,2010,0,2,0,2
1397,1398,2010-06-11,10210.0,10170.0,10230.0,10040.0,187.9,0.38,-0.2,11,6,2010,4,2,0,2
1398,1399,2010-06-10,10180.0,9900.0,10210.0,9900.0,221.8,2.76,0.38,10,6,2010,3,2,1,2
